"VR","Version 2.0","","","","","","","","","","","","","","","","",""
"HD","Job ID","Job Name","Sheet Set Name","Category Name","Date and Time Started","Date and Time Completed","USERID","Profile ID","SheetName","Full File Path","Selected Layout Name","Page Setup Name","Named Page Setup Path","Device Name","Plot File Path","Paper Size Name","Plotted to 3DDWF","Final Status"
"SH","1","","","","3/11/2019 2:02:49 PM","3/11/2019 2:02:50 PM","","","","G:\64933\SCHOOL\DET\4933_SD-3.dwg","SD-# (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-3_dwg\SD-# (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:02:50 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:02:53 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:02:53 PM","3/11/2019 2:02:53 PM","","","","G:\64933\SCHOOL\DET\4933_SD-2.dwg","SD-2 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-2_dwg\SD-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:02:53 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:02:57 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:02:57 PM","3/11/2019 2:02:57 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","S I (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:02:57 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:02:57 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:02:58 PM","3/11/2019 2:02:58 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:02:58 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:02:59 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:02:59 PM","3/11/2019 2:03:00 PM","","","","G:\64933\SCHOOL\DET\4933_SN-2.dwg","SN-2 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-2_dwg\SN-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:03:00 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:06:30 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:06:30 PM","3/11/2019 2:06:31 PM","","","","G:\64933\SCHOOL\DET\4933_CONV FOUND CBC 2013-2016.dwg","SD-1 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_CONV FOUND CBC 2013-2016_dwg\SD-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:06:31 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:06:31 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:06:31 PM","3/11/2019 2:06:32 PM","","","","G:\64933\SCHOOL\DET\4933_SD-2.dwg","SD-2 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-2_dwg\SD-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:06:32 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:06:34 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:06:34 PM","3/11/2019 2:06:35 PM","","","","G:\64933\SCHOOL\DET\4933_SD-3.dwg","SD-# (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-3_dwg\SD-# (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:06:35 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:06:36 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:06:36 PM","3/11/2019 2:06:36 PM","","","","G:\64933\SCHOOL\DET\4933_SN-1 CBC 2016.dwg","S I (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-1 CBC 2016_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:06:36 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:06:37 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:06:37 PM","3/11/2019 2:06:37 PM","","","","G:\64933\SCHOOL\DET\4933_SN-1 CBC 2016.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-1 CBC 2016_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:06:37 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:06:42 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:06:42 PM","3/11/2019 2:06:43 PM","","","","G:\64933\SCHOOL\DET\4933_SN-3.dwg","SN-3 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-3_dwg\SN-3 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:06:43 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:06:44 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:06:44 PM","3/11/2019 2:06:44 PM","","","","G:\64933\SCHOOL\DET\4933_SN-2.dwg","SN-2 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-2_dwg\SN-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:06:44 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:09:27 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:09:27 PM","3/11/2019 2:09:28 PM","","","","G:\64933\SCHOOL\DET\4933_CONV FOUND CBC 2013-2016.dwg","SD-1 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_CONV FOUND CBC 2013-2016_dwg\SD-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:09:28 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:09:28 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:09:28 PM","3/11/2019 2:09:29 PM","","","","G:\64933\SCHOOL\DET\4933_SD-2.dwg","SD-2 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-2_dwg\SD-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:09:29 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:09:31 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:09:31 PM","3/11/2019 2:09:32 PM","","","","G:\64933\SCHOOL\DET\4933_SD-3.dwg","SD-# (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-3_dwg\SD-# (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:09:32 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:09:33 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:09:33 PM","3/11/2019 2:09:33 PM","","","","G:\64933\SCHOOL\DET\4933_SN-1 CBC 2016.dwg","S I (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-1 CBC 2016_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:09:33 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:09:33 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:09:33 PM","3/11/2019 2:09:34 PM","","","","G:\64933\SCHOOL\DET\4933_SN-1 CBC 2016.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-1 CBC 2016_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:09:34 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:09:39 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:09:39 PM","3/11/2019 2:09:40 PM","","","","G:\64933\SCHOOL\DET\4933_SN-3.dwg","SN-3 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-3_dwg\SN-3 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:09:40 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:09:40 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:09:41 PM","3/11/2019 2:09:41 PM","","","","G:\64933\SCHOOL\DET\4933_SN-2.dwg","SN-2 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-2_dwg\SN-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:09:41 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:09:44 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:09:44 PM","3/11/2019 2:09:44 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","S I (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:09:44 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:09:45 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:09:45 PM","3/11/2019 2:09:46 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:09:46 PM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/11/2019 2:09:46 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/11/2019 2:09:46 PM","3/11/2019 2:09:46 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","SW SCHEDULE","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\SW SCHEDULE.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","3","","","","","3/11/2019 2:09:46 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:10:44 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:10:44 PM","3/11/2019 2:10:45 PM","","","","G:\64933\SCHOOL\DET\4933_CONV FOUND CBC 2013-2016.dwg","SD-1 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_CONV FOUND CBC 2013-2016_dwg\SD-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:10:45 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:10:45 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:10:45 PM","3/11/2019 2:10:46 PM","","","","G:\64933\SCHOOL\DET\4933_SD-2.dwg","SD-2 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-2_dwg\SD-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:10:46 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:10:48 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:10:48 PM","3/11/2019 2:10:49 PM","","","","G:\64933\SCHOOL\DET\4933_SD-3.dwg","SD-# (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-3_dwg\SD-# (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:10:49 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:10:49 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:10:49 PM","3/11/2019 2:10:50 PM","","","","G:\64933\SCHOOL\DET\4933_SN-1 CBC 2016.dwg","S I (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-1 CBC 2016_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:10:50 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:10:50 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:10:50 PM","3/11/2019 2:10:51 PM","","","","G:\64933\SCHOOL\DET\4933_SN-1 CBC 2016.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-1 CBC 2016_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:10:51 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:10:56 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:10:56 PM","3/11/2019 2:10:57 PM","","","","G:\64933\SCHOOL\DET\4933_SN-3.dwg","SN-3 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-3_dwg\SN-3 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:10:57 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:10:57 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:10:57 PM","3/11/2019 2:10:58 PM","","","","G:\64933\SCHOOL\DET\4933_SN-2.dwg","SN-2 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-2_dwg\SN-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:10:58 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:11:01 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:11:01 PM","3/11/2019 2:11:01 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","S I (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:11:01 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:11:02 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:11:02 PM","3/11/2019 2:11:02 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:11:02 PM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/11/2019 2:11:03 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/11/2019 2:11:03 PM","3/11/2019 2:11:03 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","SW SCHEDULE","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\SW SCHEDULE.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","3","","","","","3/11/2019 2:11:03 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:13:44 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:13:44 PM","3/11/2019 2:13:46 PM","","","","G:\64933\SCHOOL\DET\4933_CONV FOUND CBC 2013-2016.dwg","SD-1 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_CONV FOUND CBC 2013-2016_dwg\SD-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:13:46 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:13:46 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:13:46 PM","3/11/2019 2:13:47 PM","","","","G:\64933\SCHOOL\DET\4933_SD-2.dwg","SD-2 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-2_dwg\SD-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:13:47 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:13:50 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:13:50 PM","3/11/2019 2:13:51 PM","","","","G:\64933\SCHOOL\DET\4933_SD-3.dwg","SD-# (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SD-3_dwg\SD-# (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:13:51 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:13:51 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:13:51 PM","3/11/2019 2:13:52 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","S I (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:13:52 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:13:53 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:13:53 PM","3/11/2019 2:13:53 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:13:53 PM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/11/2019 2:13:54 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/11/2019 2:13:54 PM","3/11/2019 2:13:54 PM","","","","G:\64933\SCHOOL\DET\4933-SN-1 IBC 2015.dwg","SW SCHEDULE","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933-SN-1 IBC 2015_dwg\SW SCHEDULE.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","3","","","","","3/11/2019 2:13:54 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:13:58 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:13:58 PM","3/11/2019 2:13:59 PM","","","","G:\64933\SCHOOL\DET\4933_SN-1 CBC 2016.dwg","S I (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-1 CBC 2016_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:13:59 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:14:00 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:14:00 PM","3/11/2019 2:14:01 PM","","","","G:\64933\SCHOOL\DET\4933_SN-1 CBC 2016.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-1 CBC 2016_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:14:01 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:14:01 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:14:01 PM","3/11/2019 2:14:02 PM","","","","G:\64933\SCHOOL\DET\4933_SN-2.dwg","SN-2 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-2_dwg\SN-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:14:02 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:14:07 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:14:07 PM","3/11/2019 2:14:08 PM","","","","G:\64933\SCHOOL\DET\4933_SN-3.dwg","SN-3 (24x36)","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4933_SN-3_dwg\SN-3 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:14:08 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:17:01 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:17:01 PM","3/11/2019 2:17:01 PM","","","","G:\63999\BUILDING\BD_SW1.dwg","Layout1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BD_SW1_dwg\Layout1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:17:01 PM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/11/2019 2:17:11 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/11/2019 2:17:11 PM","3/11/2019 2:17:21 PM","","","","G:\63999\BUILDING\BD_SW1.dwg","SW-LAYOUT","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BD_SW1_dwg\SW-LAYOUT.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/11/2019 2:17:21 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:21:05 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/11/2019 2:21:05 PM","3/11/2019 2:21:05 PM","","","","G:\63999\BUILDING\BD_SW1.dwg","Layout1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\BD_SW1_dwg\Layout1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/11/2019 2:21:05 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/11/2019 2:21:06 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
